state,district,year_x,crop,season,area,production,yield,year_y,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,annual,year_num,season_temp_avg,season_humidity_avg,season_rainfall_mm,season_wind_speed,season_soil_temp,season_soil_moist,annual_temp_avg,annual_humidity,annual_rainfall_mm,annual_wind_speed,annual_soil_temp,annual_soil_moist
Tamil Nadu,Vellore,2019 - 2020,Coconut,Whole Year,8114,111400000.0,13729.36,2019,23.4,27.0,30.1,33.2,34.4,32.6,30.1,29.3,28.0,27.0,26.1,24.1,28.8,2019,28.0904015723673,65.59080367810208,978.1,9.766549112476532,30.464537863756615,0.19991006331071856,28.0924200913242,65.60479452054794,978.1,9.769303652968038,30.459760273972602,0.2005211187214612
Tamil Nadu,Vellore,2019 - 2020,Coriander,Whole Year,178,88.0,0.49,2019,23.4,27.0,30.1,33.2,34.4,32.6,30.1,29.3,28.0,27.0,26.1,24.1,28.8,2019,28.0904015723673,65.59080367810208,978.1,9.766549112476532,30.464537863756615,0.19991006331071856,28.0924200913242,65.60479452054794,978.1,9.769303652968038,30.459760273972602,0.2005211187214612
Tamil Nadu,Vellore,2019 - 2020,Cotton(lint),Kharif,5062,14293.0,2.82,2019,23.4,27.0,30.1,33.2,34.4,32.6,30.1,29.3,28.0,27.0,26.1,24.1,28.8,2019,29.879820788530466,61.01690188172043,382.70000000000005,12.349893593189963,31.72381496415771,0.2073950268817204,28.0924200913242,65.60479452054794,978.1,9.769303652968038,30.459760273972602,0.2005211187214612
Tamil Nadu,Vellore,2019 - 2020,Cowpea(Lobia),Kharif,1857,1455.0,0.78,2019,23.4,27.0,30.1,33.2,34.4,32.6,30.1,29.3,28.0,27.0,26.1,24.1,28.8,2019,29.879820788530466,61.01690188172043,382.70000000000005,12.349893593189963,31.72381496415771,0.2073950268817204,28.0924200913242,65.60479452054794,978.1,9.769303652968038,30.459760273972602,0.2005211187214612
Tamil Nadu,Vellore,2019 - 2020,Cowpea(Lobia),Rabi,326,228.0,0.7,2019,23.4,27.0,30.1,33.2,34.4,32.6,30.1,29.3,28.0,27.0,26.1,24.1,28.8,2019,25.555753861580474,72.85348608977641,567.3,8.249159306195596,27.906474174347156,0.22126075535500936,28.0924200913242,65.60479452054794,978.1,9.769303652968038,30.459760273972602,0.2005211187214612
Tamil Nadu,Vellore,2019 - 2020,Dry chillies,Whole Year,1860,1674.0,0.9,2019,23.4,27.0,30.1,33.2,34.4,32.6,30.1,29.3,28.0,27.0,26.1,24.1,28.8,2019,28.0904015723673,65.59080367810208,978.1,9.766549112476532,30.464537863756615,0.19991006331071856,28.0924200913242,65.60479452054794,978.1,9.769303652968038,30.459760273972602,0.2005211187214612
Tamil Nadu,Vellore,2019 - 2020,Ginger,Whole Year,6,100.0,16.67,2019,23.4,27.0,30.1,33.2,34.4,32.6,30.1,29.3,28.0,27.0,26.1,24.1,28.8,2019,28.0904015723673,65.59080367810208,978.1,9.766549112476532,30.464537863756615,0.19991006331071856,28.0924200913242,65.60479452054794,978.1,9.769303652968038,30.459760273972602,0.2005211187214612
Tamil Nadu,Vellore,2019 - 2020,Groundnut,Kharif,30463,82218.0,2.7,2019,23.4,27.0,30.1,33.2,34.4,32.6,30.1,29.3,28.0,27.0,26.1,24.1,28.8,2019,29.879820788530466,61.01690188172043,382.70000000000005,12.349893593189963,31.72381496415771,0.2073950268817204,28.0924200913242,65.60479452054794,978.1,9.769303652968038,30.459760273972602,0.2005211187214612
Tamil Nadu,Vellore,2019 - 2020,Groundnut,Rabi,5615,17740.0,3.16,2019,23.4,27.0,30.1,33.2,34.4,32.6,30.1,29.3,28.0,27.0,26.1,24.1,28.8,2019,25.555753861580474,72.85348608977641,567.3,8.249159306195596,27.906474174347156,0.22126075535500936,28.0924200913242,65.60479452054794,978.1,9.769303652968038,30.459760273972602,0.2005211187214612
Tamil Nadu,Vellore,2019 - 2020,Horse-gram,Kharif,115,93.0,0.81,2019,23.4,27.0,30.1,33.2,34.4,32.6,30.1,29.3,28.0,27.0,26.1,24.1,28.8,2019,29.879820788530466,61.01690188172043,382.70000000000005,12.349893593189963,31.72381496415771,0.2073950268817204,28.0924200913242,65.60479452054794,978.1,9.769303652968038,30.459760273972602,0.2005211187214612
Tamil Nadu,Vellore,2019 - 2020,Horse-gram,Rabi,10336,8737.0,0.85,2019,23.4,27.0,30.1,33.2,34.4,32.6,30.1,29.3,28.0,27.0,26.1,24.1,28.8,2019,25.555753861580474,72.85348608977641,567.3,8.249159306195596,27.906474174347156,0.22126075535500936,28.0924200913242,65.60479452054794,978.1,9.769303652968038,30.459760273972602,0.2005211187214612
Tamil Nadu,Vellore,2019 - 2020,Jowar,Kharif,5516,7905.0,1.43,2019,23.4,27.0,30.1,33.2,34.4,32.6,30.1,29.3,28.0,27.0,26.1,24.1,28.8,2019,29.879820788530466,61.01690188172043,382.70000000000005,12.349893593189963,31.72381496415771,0.2073950268817204,28.0924200913242,65.60479452054794,978.1,9.769303652968038,30.459760273972602,0.2005211187214612
Tamil Nadu,Vellore,2019 - 2020,Jowar,Rabi,1031,1149.0,1.11,2019,23.4,27.0,30.1,33.2,34.4,32.6,30.1,29.3,28.0,27.0,26.1,24.1,28.8,2019,25.555753861580474,72.85348608977641,567.3,8.249159306195596,27.906474174347156,0.22126075535500936,28.0924200913242,65.60479452054794,978.1,9.769303652968038,30.459760273972602,0.2005211187214612
Tamil Nadu,Vellore,2019 - 2020,Maize,Kharif,1076,9607.0,8.93,2019,23.4,27.0,30.1,33.2,34.4,32.6,30.1,29.3,28.0,27.0,26.1,24.1,28.8,2019,29.879820788530466,61.01690188172043,382.70000000000005,12.349893593189963,31.72381496415771,0.2073950268817204,28.0924200913242,65.60479452054794,978.1,9.769303652968038,30.459760273972602,0.2005211187214612
Tamil Nadu,Vellore,2019 - 2020,Maize,Rabi,791,5313.0,6.72,2019,23.4,27.0,30.1,33.2,34.4,32.6,30.1,29.3,28.0,27.0,26.1,24.1,28.8,2019,25.555753861580474,72.85348608977641,567.3,8.249159306195596,27.906474174347156,0.22126075535500936,28.0924200913242,65.60479452054794,978.1,9.769303652968038,30.459760273972602,0.2005211187214612
Tamil Nadu,Vellore,2019 - 2020,Moong(Green Gram),Kharif,1235,747.0,0.6,2019,23.4,27.0,30.1,33.2,34.4,32.6,30.1,29.3,28.0,27.0,26.1,24.1,28.8,2019,29.879820788530466,61.01690188172043,382.70000000000005,12.349893593189963,31.72381496415771,0.2073950268817204,28.0924200913242,65.60479452054794,978.1,9.769303652968038,30.459760273972602,0.2005211187214612
Tamil Nadu,Vellore,2019 - 2020,Moong(Green Gram),Rabi,1251,531.0,0.42,2019,23.4,27.0,30.1,33.2,34.4,32.6,30.1,29.3,28.0,27.0,26.1,24.1,28.8,2019,25.555753861580474,72.85348608977641,567.3,8.249159306195596,27.906474174347156,0.22126075535500936,28.0924200913242,65.60479452054794,978.1,9.769303652968038,30.459760273972602,0.2005211187214612
Tamil Nadu,Vellore,2019 - 2020,Onion,Kharif,23,209.0,9.09,2019,23.4,27.0,30.1,33.2,34.4,32.6,30.1,29.3,28.0,27.0,26.1,24.1,28.8,2019,29.879820788530466,61.01690188172043,382.70000000000005,12.349893593189963,31.72381496415771,0.2073950268817204,28.0924200913242,65.60479452054794,978.1,9.769303652968038,30.459760273972602,0.2005211187214612
Tamil Nadu,Vellore,2019 - 2020,Onion,Rabi,21,148.0,7.05,2019,23.4,27.0,30.1,33.2,34.4,32.6,30.1,29.3,28.0,27.0,26.1,24.1,28.8,2019,25.555753861580474,72.85348608977641,567.3,8.249159306195596,27.906474174347156,0.22126075535500936,28.0924200913242,65.60479452054794,978.1,9.769303652968038,30.459760273972602,0.2005211187214612
Tamil Nadu,Vellore,2019 - 2020,Other Kharif pulses,Kharif,449,396.0,0.88,2019,23.4,27.0,30.1,33.2,34.4,32.6,30.1,29.3,28.0,27.0,26.1,24.1,28.8,2019,29.879820788530466,61.01690188172043,382.70000000000005,12.349893593189963,31.72381496415771,0.2073950268817204,28.0924200913242,65.60479452054794,978.1,9.769303652968038,30.459760273972602,0.2005211187214612
Tamil Nadu,Vellore,2019 - 2020,Other Rabi pulses,Rabi,4,4.0,1.0,2019,23.4,27.0,30.1,33.2,34.4,32.6,30.1,29.3,28.0,27.0,26.1,24.1,28.8,2019,25.555753861580474,72.85348608977641,567.3,8.249159306195596,27.906474174347156,0.22126075535500936,28.0924200913242,65.60479452054794,978.1,9.769303652968038,30.459760273972602,0.2005211187214612
Tamil Nadu,Vellore,2019 - 2020,Ragi,Kharif,2093,4681.0,2.24,2019,23.4,27.0,30.1,33.2,34.4,32.6,30.1,29.3,28.0,27.0,26.1,24.1,28.8,2019,29.879820788530466,61.01690188172043,382.70000000000005,12.349893593189963,31.72381496415771,0.2073950268817204,28.0924200913242,65.60479452054794,978.1,9.769303652968038,30.459760273972602,0.2005211187214612
Tamil Nadu,Vellore,2019 - 2020,Ragi,Rabi,4540,18934.0,4.17,2019,23.4,27.0,30.1,33.2,34.4,32.6,30.1,29.3,28.0,27.0,26.1,24.1,28.8,2019,25.555753861580474,72.85348608977641,567.3,8.249159306195596,27.906474174347156,0.22126075535500936,28.0924200913242,65.60479452054794,978.1,9.769303652968038,30.459760273972602,0.2005211187214612
Tamil Nadu,Vellore,2019 - 2020,Rice,Autumn,4971,22536.0,4.53,2019,23.4,27.0,30.1,33.2,34.4,32.6,30.1,29.3,28.0,27.0,26.1,24.1,28.8,2019,26.265040322580646,80.08521505376343,615.7,8.01218936678614,27.73034498207885,0.3019537485065711,28.0924200913242,65.60479452054794,978.1,9.769303652968038,30.459760273972602,0.2005211187214612
Tamil Nadu,Vellore,2019 - 2020,Rice,Summer,26397,122357.0,4.64,2019,23.4,27.0,30.1,33.2,34.4,32.6,30.1,29.3,28.0,27.0,26.1,24.1,28.8,2019,31.410838933691757,53.197771057347666,53.0,10.174793906810036,34.82716845878136,0.12369459005376343,28.0924200913242,65.60479452054794,978.1,9.769303652968038,30.459760273972602,0.2005211187214612
Tamil Nadu,Vellore,2019 - 2020,Rice,Winter,14201,59721.0,4.21,2019,23.4,27.0,30.1,33.2,34.4,32.6,30.1,29.3,28.0,27.0,26.1,24.1,28.8,2019,24.361056707629288,71.59315796210957,130.1,8.418081157194061,26.76084709421403,0.1956447932667691,28.0924200913242,65.60479452054794,978.1,9.769303652968038,30.459760273972602,0.2005211187214612
Tamil Nadu,Vellore,2019 - 2020,Sesamum,Kharif,96,53.0,0.55,2019,23.4,27.0,30.1,33.2,34.4,32.6,30.1,29.3,28.0,27.0,26.1,24.1,28.8,2019,29.879820788530466,61.01690188172043,382.70000000000005,12.349893593189963,31.72381496415771,0.2073950268817204,28.0924200913242,65.60479452054794,978.1,9.769303652968038,30.459760273972602,0.2005211187214612
Tamil Nadu,Vellore,2019 - 2020,Sesamum,Rabi,692,504.0,0.73,2019,23.4,27.0,30.1,33.2,34.4,32.6,30.1,29.3,28.0,27.0,26.1,24.1,28.8,2019,25.555753861580474,72.85348608977641,567.3,8.249159306195596,27.906474174347156,0.22126075535500936,28.0924200913242,65.60479452054794,978.1,9.769303652968038,30.459760273972602,0.2005211187214612
Tamil Nadu,Vellore,2019 - 2020,Small millets,Kharif,751,713.0,0.95,2019,23.4,27.0,30.1,33.2,34.4,32.6,30.1,29.3,28.0,27.0,26.1,24.1,28.8,2019,29.879820788530466,61.01690188172043,382.70000000000005,12.349893593189963,31.72381496415771,0.2073950268817204,28.0924200913242,65.60479452054794,978.1,9.769303652968038,30.459760273972602,0.2005211187214612
Tamil Nadu,Vellore,2019 - 2020,Sugarcane,Whole Year,3369,298347.0,88.56,2019,23.4,27.0,30.1,33.2,34.4,32.6,30.1,29.3,28.0,27.0,26.1,24.1,28.8,2019,28.0904015723673,65.59080367810208,978.1,9.766549112476532,30.464537863756615,0.19991006331071856,28.0924200913242,65.60479452054794,978.1,9.769303652968038,30.459760273972602,0.2005211187214612
Tamil Nadu,Vellore,2019 - 2020,Sunflower,Kharif,5,5.0,1.0,2019,23.4,27.0,30.1,33.2,34.4,32.6,30.1,29.3,28.0,27.0,26.1,24.1,28.8,2019,29.879820788530466,61.01690188172043,382.70000000000005,12.349893593189963,31.72381496415771,0.2073950268817204,28.0924200913242,65.60479452054794,978.1,9.769303652968038,30.459760273972602,0.2005211187214612
Tamil Nadu,Vellore,2019 - 2020,Sweet potato,Whole Year,10,246.0,24.6,2019,23.4,27.0,30.1,33.2,34.4,32.6,30.1,29.3,28.0,27.0,26.1,24.1,28.8,2019,28.0904015723673,65.59080367810208,978.1,9.766549112476532,30.464537863756615,0.19991006331071856,28.0924200913242,65.60479452054794,978.1,9.769303652968038,30.459760273972602,0.2005211187214612
Tamil Nadu,Vellore,2019 - 2020,Tapioca,Whole Year,168,6330.0,37.68,2019,23.4,27.0,30.1,33.2,34.4,32.6,30.1,29.3,28.0,27.0,26.1,24.1,28.8,2019,28.0904015723673,65.59080367810208,978.1,9.766549112476532,30.464537863756615,0.19991006331071856,28.0924200913242,65.60479452054794,978.1,9.769303652968038,30.459760273972602,0.2005211187214612
Tamil Nadu,Vellore,2019 - 2020,Tobacco,Whole Year,1,1.0,1.0,2019,23.4,27.0,30.1,33.2,34.4,32.6,30.1,29.3,28.0,27.0,26.1,24.1,28.8,2019,28.0904015723673,65.59080367810208,978.1,9.766549112476532,30.464537863756615,0.19991006331071856,28.0924200913242,65.60479452054794,978.1,9.769303652968038,30.459760273972602,0.2005211187214612
Tamil Nadu,Vellore,2019 - 2020,Turmeric,Whole Year,411,3285.0,7.99,2019,23.4,27.0,30.1,33.2,34.4,32.6,30.1,29.3,28.0,27.0,26.1,24.1,28.8,2019,28.0904015723673,65.59080367810208,978.1,9.766549112476532,30.464537863756615,0.19991006331071856,28.0924200913242,65.60479452054794,978.1,9.769303652968038,30.459760273972602,0.2005211187214612
Tamil Nadu,Vellore,2019 - 2020,Urad,Kharif,2316,2277.0,0.98,2019,23.4,27.0,30.1,33.2,34.4,32.6,30.1,29.3,28.0,27.0,26.1,24.1,28.8,2019,29.879820788530466,61.01690188172043,382.70000000000005,12.349893593189963,31.72381496415771,0.2073950268817204,28.0924200913242,65.60479452054794,978.1,9.769303652968038,30.459760273972602,0.2005211187214612
Tamil Nadu,Vellore,2019 - 2020,Urad,Rabi,2241,1740.0,0.78,2019,23.4,27.0,30.1,33.2,34.4,32.6,30.1,29.3,28.0,27.0,26.1,24.1,28.8,2019,25.555753861580474,72.85348608977641,567.3,8.249159306195596,27.906474174347156,0.22126075535500936,28.0924200913242,65.60479452054794,978.1,9.769303652968038,30.459760273972602,0.2005211187214612
Tamil Nadu,Vellore,2020 - 2021,Arhar/Tur,Kharif,3828,3431.0,0.9,2020,24.9,26.2,29.3,31.2,32.5,31.5,28.4,29.1,27.5,27.5,25.4,23.4,28.1,2020,28.39381832437276,69.46439292114695,594.8,10.18949932795699,29.687354390681,0.27892897625448027,27.180885701275045,70.40721766848816,1237.6,9.248952641165756,29.10820810564663,0.23764469489981785
Tamil Nadu,Vellore,2020 - 2021,Bajra,Kharif,362,1327.0,3.67,2020,24.9,26.2,29.3,31.2,32.5,31.5,28.4,29.1,27.5,27.5,25.4,23.4,28.1,2020,28.39381832437276,69.46439292114695,594.8,10.18949932795699,29.687354390681,0.27892897625448027,27.180885701275045,70.40721766848816,1237.6,9.248952641165756,29.10820810564663,0.23764469489981785
Tamil Nadu,Vellore,2020 - 2021,Bajra,Rabi,1,2.0,2.0,2020,24.9,26.2,29.3,31.2,32.5,31.5,28.4,29.1,27.5,27.5,25.4,23.4,28.1,2020,25.164792902607832,74.57188826061879,613.9,8.656580768755408,27.103655012771394,0.24060709455979898,27.180885701275045,70.40721766848816,1237.6,9.248952641165756,29.10820810564663,0.23764469489981785
Tamil Nadu,Vellore,2020 - 2021,Banana,Whole Year,1581,77506.0,49.02,2020,24.9,26.2,29.3,31.2,32.5,31.5,28.4,29.1,27.5,27.5,25.4,23.4,28.1,2020,27.177883309129488,70.39519218885181,1237.6000000000001,9.251483708750463,29.10994317245499,0.23716851517117785,27.180885701275045,70.40721766848816,1237.6,9.248952641165756,29.10820810564663,0.23764469489981785
Tamil Nadu,Vellore,2020 - 2021,Cashewnut,Whole Year,3,1.0,0.33,2020,24.9,26.2,29.3,31.2,32.5,31.5,28.4,29.1,27.5,27.5,25.4,23.4,28.1,2020,27.177883309129488,70.39519218885181,1237.6000000000001,9.251483708750463,29.10994317245499,0.23716851517117785,27.180885701275045,70.40721766848816,1237.6,9.248952641165756,29.10820810564663,0.23764469489981785
Tamil Nadu,Vellore,2020 - 2021,Castor seed,Kharif,15,5.0,0.33,2020,24.9,26.2,29.3,31.2,32.5,31.5,28.4,29.1,27.5,27.5,25.4,23.4,28.1,2020,28.39381832437276,69.46439292114695,594.8,10.18949932795699,29.687354390681,0.27892897625448027,27.180885701275045,70.40721766848816,1237.6,9.248952641165756,29.10820810564663,0.23764469489981785
Tamil Nadu,Vellore,2020 - 2021,Coconut,Whole Year,7295,111900000.0,15339.27,2020,24.9,26.2,29.3,31.2,32.5,31.5,28.4,29.1,27.5,27.5,25.4,23.4,28.1,2020,27.177883309129488,70.39519218885181,1237.6000000000001,9.251483708750463,29.10994317245499,0.23716851517117785,27.180885701275045,70.40721766848816,1237.6,9.248952641165756,29.10820810564663,0.23764469489981785
Tamil Nadu,Vellore,2020 - 2021,Coriander,Whole Year,33,6.0,0.18,2020,24.9,26.2,29.3,31.2,32.5,31.5,28.4,29.1,27.5,27.5,25.4,23.4,28.1,2020,27.177883309129488,70.39519218885181,1237.6000000000001,9.251483708750463,29.10994317245499,0.23716851517117785,27.180885701275045,70.40721766848816,1237.6,9.248952641165756,29.10820810564663,0.23764469489981785
Tamil Nadu,Vellore,2020 - 2021,Cotton(lint),Kharif,19,59.0,3.11,2020,24.9,26.2,29.3,31.2,32.5,31.5,28.4,29.1,27.5,27.5,25.4,23.4,28.1,2020,28.39381832437276,69.46439292114695,594.8,10.18949932795699,29.687354390681,0.27892897625448027,27.180885701275045,70.40721766848816,1237.6,9.248952641165756,29.10820810564663,0.23764469489981785
Tamil Nadu,Vellore,2020 - 2021,Cowpea(Lobia),Kharif,725,610.0,0.84,2020,24.9,26.2,29.3,31.2,32.5,31.5,28.4,29.1,27.5,27.5,25.4,23.4,28.1,2020,28.39381832437276,69.46439292114695,594.8,10.18949932795699,29.687354390681,0.27892897625448027,27.180885701275045,70.40721766848816,1237.6,9.248952641165756,29.10820810564663,0.23764469489981785
Tamil Nadu,Vellore,2020 - 2021,Cowpea(Lobia),Rabi,5,3.0,0.6,2020,24.9,26.2,29.3,31.2,32.5,31.5,28.4,29.1,27.5,27.5,25.4,23.4,28.1,2020,25.164792902607832,74.57188826061879,613.9,8.656580768755408,27.103655012771394,0.24060709455979898,27.180885701275045,70.40721766848816,1237.6,9.248952641165756,29.10820810564663,0.23764469489981785
Tamil Nadu,Vellore,2020 - 2021,Dry chillies,Whole Year,636,798.0,1.25,2020,24.9,26.2,29.3,31.2,32.5,31.5,28.4,29.1,27.5,27.5,25.4,23.4,28.1,2020,27.177883309129488,70.39519218885181,1237.6000000000001,9.251483708750463,29.10994317245499,0.23716851517117785,27.180885701275045,70.40721766848816,1237.6,9.248952641165756,29.10820810564663,0.23764469489981785
Tamil Nadu,Vellore,2020 - 2021,Groundnut,Kharif,14583,39616.0,2.72,2020,24.9,26.2,29.3,31.2,32.5,31.5,28.4,29.1,27.5,27.5,25.4,23.4,28.1,2020,28.39381832437276,69.46439292114695,594.8,10.18949932795699,29.687354390681,0.27892897625448027,27.180885701275045,70.40721766848816,1237.6,9.248952641165756,29.10820810564663,0.23764469489981785
Tamil Nadu,Vellore,2020 - 2021,Groundnut,Rabi,617,1992.0,3.23,2020,24.9,26.2,29.3,31.2,32.5,31.5,28.4,29.1,27.5,27.5,25.4,23.4,28.1,2020,25.164792902607832,74.57188826061879,613.9,8.656580768755408,27.103655012771394,0.24060709455979898,27.180885701275045,70.40721766848816,1237.6,9.248952641165756,29.10820810564663,0.23764469489981785
Tamil Nadu,Vellore,2020 - 2021,Horse-gram,Rabi,2643,2491.0,0.94,2020,24.9,26.2,29.3,31.2,32.5,31.5,28.4,29.1,27.5,27.5,25.4,23.4,28.1,2020,25.164792902607832,74.57188826061879,613.9,8.656580768755408,27.103655012771394,0.24060709455979898,27.180885701275045,70.40721766848816,1237.6,9.248952641165756,29.10820810564663,0.23764469489981785
Tamil Nadu,Vellore,2020 - 2021,Jowar,Kharif,2703,3676.0,1.36,2020,24.9,26.2,29.3,31.2,32.5,31.5,28.4,29.1,27.5,27.5,25.4,23.4,28.1,2020,28.39381832437276,69.46439292114695,594.8,10.18949932795699,29.687354390681,0.27892897625448027,27.180885701275045,70.40721766848816,1237.6,9.248952641165756,29.10820810564663,0.23764469489981785
Tamil Nadu,Vellore,2020 - 2021,Jowar,Rabi,371,358.0,0.96,2020,24.9,26.2,29.3,31.2,32.5,31.5,28.4,29.1,27.5,27.5,25.4,23.4,28.1,2020,25.164792902607832,74.57188826061879,613.9,8.656580768755408,27.103655012771394,0.24060709455979898,27.180885701275045,70.40721766848816,1237.6,9.248952641165756,29.10820810564663,0.23764469489981785
Tamil Nadu,Vellore,2020 - 2021,Maize,Kharif,212,1536.0,7.25,2020,24.9,26.2,29.3,31.2,32.5,31.5,28.4,29.1,27.5,27.5,25.4,23.4,28.1,2020,28.39381832437276,69.46439292114695,594.8,10.18949932795699,29.687354390681,0.27892897625448027,27.180885701275045,70.40721766848816,1237.6,9.248952641165756,29.10820810564663,0.23764469489981785
Tamil Nadu,Vellore,2020 - 2021,Maize,Rabi,164,866.0,5.28,2020,24.9,26.2,29.3,31.2,32.5,31.5,28.4,29.1,27.5,27.5,25.4,23.4,28.1,2020,25.164792902607832,74.57188826061879,613.9,8.656580768755408,27.103655012771394,0.24060709455979898,27.180885701275045,70.40721766848816,1237.6,9.248952641165756,29.10820810564663,0.23764469489981785
Tamil Nadu,Vellore,2020 - 2021,Moong(Green Gram),Kharif,532,166.0,0.31,2020,24.9,26.2,29.3,31.2,32.5,31.5,28.4,29.1,27.5,27.5,25.4,23.4,28.1,2020,28.39381832437276,69.46439292114695,594.8,10.18949932795699,29.687354390681,0.27892897625448027,27.180885701275045,70.40721766848816,1237.6,9.248952641165756,29.10820810564663,0.23764469489981785
Tamil Nadu,Vellore,2020 - 2021,Moong(Green Gram),Rabi,2,1.0,0.5,2020,24.9,26.2,29.3,31.2,32.5,31.5,28.4,29.1,27.5,27.5,25.4,23.4,28.1,2020,25.164792902607832,74.57188826061879,613.9,8.656580768755408,27.103655012771394,0.24060709455979898,27.180885701275045,70.40721766848816,1237.6,9.248952641165756,29.10820810564663,0.23764469489981785
Tamil Nadu,Vellore,2020 - 2021,Onion,Kharif,1,11.0,11.0,2020,24.9,26.2,29.3,31.2,32.5,31.5,28.4,29.1,27.5,27.5,25.4,23.4,28.1,2020,28.39381832437276,69.46439292114695,594.8,10.18949932795699,29.687354390681,0.27892897625448027,27.180885701275045,70.40721766848816,1237.6,9.248952641165756,29.10820810564663,0.23764469489981785
Tamil Nadu,Vellore,2020 - 2021,Onion,Rabi,12,69.0,5.75,2020,24.9,26.2,29.3,31.2,32.5,31.5,28.4,29.1,27.5,27.5,25.4,23.4,28.1,2020,25.164792902607832,74.57188826061879,613.9,8.656580768755408,27.103655012771394,0.24060709455979898,27.180885701275045,70.40721766848816,1237.6,9.248952641165756,29.10820810564663,0.23764469489981785
Tamil Nadu,Vellore,2020 - 2021,Other Kharif pulses,Kharif,677,396.0,0.58,2020,24.9,26.2,29.3,31.2,32.5,31.5,28.4,29.1,27.5,27.5,25.4,23.4,28.1,2020,28.39381832437276,69.46439292114695,594.8,10.18949932795699,29.687354390681,0.27892897625448027,27.180885701275045,70.40721766848816,1237.6,9.248952641165756,29.10820810564663,0.23764469489981785
Tamil Nadu,Vellore,2020 - 2021,Other Rabi pulses,Rabi,1,1.0,1.0,2020,24.9,26.2,29.3,31.2,32.5,31.5,28.4,29.1,27.5,27.5,25.4,23.4,28.1,2020,25.164792902607832,74.57188826061879,613.9,8.656580768755408,27.103655012771394,0.24060709455979898,27.180885701275045,70.40721766848816,1237.6,9.248952641165756,29.10820810564663,0.23764469489981785
Tamil Nadu,Vellore,2020 - 2021,Ragi,Rabi,1059,4721.0,4.46,2020,24.9,26.2,29.3,31.2,32.5,31.5,28.4,29.1,27.5,27.5,25.4,23.4,28.1,2020,25.164792902607832,74.57188826061879,613.9,8.656580768755408,27.103655012771394,0.24060709455979898,27.180885701275045,70.40721766848816,1237.6,9.248952641165756,29.10820810564663,0.23764469489981785
Tamil Nadu,Vellore,2020 - 2021,Rice,Autumn,1311,5713.0,4.36,2020,24.9,26.2,29.3,31.2,32.5,31.5,28.4,29.1,27.5,27.5,25.4,23.4,28.1,2020,26.20948476702509,77.28467741935484,636.2,9.305283751493429,27.32804808841099,0.3089774193548387,27.180885701275045,70.40721766848816,1237.6,9.248952641165756,29.10820810564663,0.23764469489981785
Tamil Nadu,Vellore,2020 - 2021,Rice,Summer,4953,22420.0,4.53,2020,24.9,26.2,29.3,31.2,32.5,31.5,28.4,29.1,27.5,27.5,25.4,23.4,28.1,2020,29.960788530465948,60.30665322580645,155.5,9.897532482078853,32.999459005376345,0.14917869623655913,27.180885701275045,70.40721766848816,1237.6,9.248952641165756,29.10820810564663,0.23764469489981785
Tamil Nadu,Vellore,2020 - 2021,Rice,Winter,1957,7665.0,3.92,2020,24.9,26.2,29.3,31.2,32.5,31.5,28.4,29.1,27.5,27.5,25.4,23.4,28.1,2020,23.827896737115314,76.54627054752194,171.20000000000002,8.095025336793968,25.730232665925104,0.23875631874922754,27.180885701275045,70.40721766848816,1237.6,9.248952641165756,29.10820810564663,0.23764469489981785
Tamil Nadu,Vellore,2020 - 2021,Sesamum,Kharif,4,2.0,0.5,2020,24.9,26.2,29.3,31.2,32.5,31.5,28.4,29.1,27.5,27.5,25.4,23.4,28.1,2020,28.39381832437276,69.46439292114695,594.8,10.18949932795699,29.687354390681,0.27892897625448027,27.180885701275045,70.40721766848816,1237.6,9.248952641165756,29.10820810564663,0.23764469489981785
Tamil Nadu,Vellore,2020 - 2021,Sesamum,Rabi,16,11.0,0.69,2020,24.9,26.2,29.3,31.2,32.5,31.5,28.4,29.1,27.5,27.5,25.4,23.4,28.1,2020,25.164792902607832,74.57188826061879,613.9,8.656580768755408,27.103655012771394,0.24060709455979898,27.180885701275045,70.40721766848816,1237.6,9.248952641165756,29.10820810564663,0.23764469489981785
Tamil Nadu,Vellore,2020 - 2021,Small millets,Kharif,774,610.0,0.79,2020,24.9,26.2,29.3,31.2,32.5,31.5,28.4,29.1,27.5,27.5,25.4,23.4,28.1,2020,28.39381832437276,69.46439292114695,594.8,10.18949932795699,29.687354390681,0.27892897625448027,27.180885701275045,70.40721766848816,1237.6,9.248952641165756,29.10820810564663,0.23764469489981785
Tamil Nadu,Vellore,2020 - 2021,Sugarcane,Whole Year,1136,117230.0,103.2,2020,24.9,26.2,29.3,31.2,32.5,31.5,28.4,29.1,27.5,27.5,25.4,23.4,28.1,2020,27.177883309129488,70.39519218885181,1237.6000000000001,9.251483708750463,29.10994317245499,0.23716851517117785,27.180885701275045,70.40721766848816,1237.6,9.248952641165756,29.10820810564663,0.23764469489981785
Tamil Nadu,Vellore,2020 - 2021,Tapioca,Whole Year,10,425.0,42.5,2020,24.9,26.2,29.3,31.2,32.5,31.5,28.4,29.1,27.5,27.5,25.4,23.4,28.1,2020,27.177883309129488,70.39519218885181,1237.6000000000001,9.251483708750463,29.10994317245499,0.23716851517117785,27.180885701275045,70.40721766848816,1237.6,9.248952641165756,29.10820810564663,0.23764469489981785
